img_path,label
oregon_wildlife/deer/4286424ae31ca8ae74.jpg,3
oregon_wildlife/nutria/0dd56f9f884f28730b.jpg,4
oregon_wildlife/black_bear/25a8b03c7c6488400b.jpg,1
oregon_wildlife/bald_eagle/9696dc2b1adcbb23ce.jpg,0
oregon_wildlife/sea_lions/6e3061ce3fe09f79a8.jpg,8
oregon_wildlife/raccoon/ff26d4f5760f0e5899.jpg,5
oregon_wildlife/black_bear/50e01d5c23120b095e.jpg,1
oregon_wildlife/deer/0a7b941da563268f35.jpg,3
oregon_wildlife/black_bear/8c52efc46c7b3a5469.jpg,1
oregon_wildlife/cougar/91658fefcfe3f62d6a.jpg,2
oregon_wildlife/black_bear/8ee5250d567b66f80f.jpg,1
oregon_wildlife/deer/c888ef007af5ad9814.jpg,3
oregon_wildlife/nutria/d2f2886ef24df91462.jpg,4
oregon_wildlife/red_fox/795d18f4ab3234d3dc.jpg,7
oregon_wildlife/black_bear/45fcccd99bbde64cc4.jpg,1
oregon_wildlife/red_fox/b82811a91f8128c1d0.jpg,7
oregon_wildlife/red_fox/6dd00058994c748e82.png,7
oregon_wildlife/black_bear/39e5f0d72d937ad8d5.jpg,1
oregon_wildlife/sea_lions/49a5c7eaf837108f5d.jpg,8
oregon_wildlife/deer/0c49c5bf5fe8e4da43.jpg,3
oregon_wildlife/bald_eagle/b94c6b601db92dc20c.jpg,0
oregon_wildlife/raccoon/83a4077dce88c31524.jpg,5
oregon_wildlife/nutria/74750c57f65a6519d5.jpg,4
oregon_wildlife/bald_eagle/1476060d3d7b0def34.jpg,0
oregon_wildlife/black_bear/76fdec6a4012b6b585.jpg,1
oregon_wildlife/bald_eagle/96d8b7a9b6b2cb23ef.jpg,0
oregon_wildlife/nutria/96e443cd16adbee758.jpg,4
oregon_wildlife/nutria/07b658025f50079858.jpg,4
oregon_wildlife/raven/e402b0a7a21e4b54b8.jpg,6
oregon_wildlife/virginia_opossum/bf37ae6faac8196d13.jpg,9
oregon_wildlife/cougar/08416e48e4c435d891.jpg,2
oregon_wildlife/bald_eagle/be39096653688e1ad9.jpg,0
oregon_wildlife/nutria/e3d0d721a955321f37.jpg,4
oregon_wildlife/raven/8c9c16edfd66bbbbd9.jpg,6
oregon_wildlife/sea_lions/5706a74b4013f13ad8.jpg,8
oregon_wildlife/raccoon/9fa4056c84ab229ad1.jpg,5
oregon_wildlife/deer/281672801aa66361b6.jpg,3
oregon_wildlife/deer/28979788fc471aa5a1.jpg,3
oregon_wildlife/raven/2ee6107c54ffaa119f.jpg,6
oregon_wildlife/bald_eagle/97291e51750ca61110.jpg,0
oregon_wildlife/bald_eagle/f1004260a963c21835.JPG,0
oregon_wildlife/nutria/295c5eb04f7f6a0b81.jpg,4
oregon_wildlife/black_bear/0241793bcc12dfc6f6.jpg,1
oregon_wildlife/deer/f3acfbda135b35b294.jpg,3
oregon_wildlife/nutria/e26311ac500ebc436b.jpg,4
oregon_wildlife/virginia_opossum/dcf9c22ad90e8dc68a.jpg,9
oregon_wildlife/red_fox/dfa9f1c7bb4bd7ac20.jpg,7
oregon_wildlife/virginia_opossum/99dc518d69c76be3f0.jpg,9
oregon_wildlife/nutria/da2973549fe0dce6c0.jpg,4
oregon_wildlife/bald_eagle/79415a156a7b33f331.jpg,0
oregon_wildlife/cougar/e55b9ca1aeb4cc6073.jpg,2
oregon_wildlife/raccoon/ebd6c2a4eafaaa9016.jpg,5
oregon_wildlife/cougar/5eea17bbe836992021.jpg,2
oregon_wildlife/sea_lions/6b2818a6dabb5dd7d3.jpg,8
oregon_wildlife/sea_lions/896bc36a07b4f9e55b.jpg,8
oregon_wildlife/red_fox/d173f6371c86de573c.jpg,7
oregon_wildlife/virginia_opossum/728264ef1475ec6cee.jpg,9
oregon_wildlife/virginia_opossum/1d2a39f7eecfadc2bd.jpg,9
oregon_wildlife/cougar/dcd4b9de8fd9b7a616.jpg,2
oregon_wildlife/red_fox/728a6b41d4bbd350a1.JPG,7
oregon_wildlife/cougar/ad70c25adf1f8c13db.jpg,2
oregon_wildlife/red_fox/4b097d75e4cdac1d19.jpg,7
oregon_wildlife/sea_lions/dbd6c9e37013821712.jpg,8
oregon_wildlife/deer/e69d851150157180e0.jpg,3
oregon_wildlife/virginia_opossum/e82c671e29cb48e4ee.jpg,9
oregon_wildlife/raccoon/cfd90b7628322ba629.jpeg,5
oregon_wildlife/red_fox/e8f3ec0563596483d8.jpg,7
oregon_wildlife/deer/d74e4d597674fa14d3.png,3
oregon_wildlife/sea_lions/ed1fd0fa136b917125.jpg,8
oregon_wildlife/nutria/42b1d3603675436a27.jpeg,4
oregon_wildlife/red_fox/f68c98185d76e48438.jpg,7
oregon_wildlife/red_fox/e8eb348bfd6b87b73d.jpg,7
oregon_wildlife/raccoon/afedd7a07d20a47b71.jpg,5
oregon_wildlife/cougar/cb8af26ebe7c15e8f1.jpg,2
oregon_wildlife/raccoon/cbc0caef3e4180b471.jpg,5
oregon_wildlife/deer/d21a760acd78ba1aa2.jpg,3
oregon_wildlife/bald_eagle/ee3bd3c85f68fb4fde.jpg,0
oregon_wildlife/bald_eagle/c58d8d211087b70df4.jpg,0
oregon_wildlife/raven/0b2dff18ffee91fc14.jpg,6
oregon_wildlife/cougar/2c324fef1d2d9a6829.jpg,2
oregon_wildlife/raven/52c81b5afba5f6002e.jpg,6
oregon_wildlife/virginia_opossum/b18e750dce3de3f2f1.jpg,9
oregon_wildlife/virginia_opossum/2806676a78c00acb64.jpg,9
oregon_wildlife/sea_lions/4ee76f1dfc2328772a.jpg,8
oregon_wildlife/cougar/8c73e7668524cbbf17.jpg,2
oregon_wildlife/black_bear/9e2e731f36c7c1fcd4.jpg,1
oregon_wildlife/bald_eagle/feb99ddda61a3c0e5c.jpg,0
oregon_wildlife/cougar/db20a584a786f77808.jpg,2
oregon_wildlife/red_fox/91cc7ebb7b6356c83b.jpg,7
oregon_wildlife/deer/7bc158dc53952cd9e0.JPG,3
oregon_wildlife/raccoon/44745254086856f8b7.jpg,5
oregon_wildlife/cougar/1cff6b3a235161357a.jpg,2
oregon_wildlife/cougar/ec13217d4fdd5eab79.jpg,2
oregon_wildlife/deer/97f67fcffc8c692deb.jpg,3
oregon_wildlife/raven/24f54c56637b5cf691.jpg,6
oregon_wildlife/virginia_opossum/85853ed7a716f07b79.jpg,9
oregon_wildlife/deer/10e5d459c97dd83d50.png,3
oregon_wildlife/bald_eagle/6d6192f8ee3cd0000c.jpg,0
oregon_wildlife/red_fox/37c9b2b1ed7fe5d6ac.jpg,7
oregon_wildlife/raccoon/3e9bb7ba72a588e712.JPG,5
oregon_wildlife/nutria/d75cf3a5f859e73920.png,4
oregon_wildlife/nutria/04ef0c0893d34ab0e9.jpg,4
oregon_wildlife/red_fox/d848b82a24412d306c.jpg,7
oregon_wildlife/red_fox/611861f97cc1d446aa.jpg,7
oregon_wildlife/virginia_opossum/35bf6b8d184f389204.jpg,9
oregon_wildlife/red_fox/98eb588a0d07abbafe.jpg,7
oregon_wildlife/sea_lions/c0d21714494675a678.jpg,8
oregon_wildlife/deer/c1d83fbd8f11d46153.JPG,3
oregon_wildlife/bald_eagle/578da7362dada6e9e3.jpg,0
oregon_wildlife/black_bear/1a0e09a9744c636d88.jpg,1
oregon_wildlife/raccoon/6f7a48a74e71ede114.jpg,5
oregon_wildlife/raven/f78c48aa9dc0f7288f.jpg,6
oregon_wildlife/raccoon/2b1bdb30b8a48f2338.jpg,5
oregon_wildlife/raven/f4805da6bfeb2f6e0d.jpg,6
oregon_wildlife/raccoon/7e9654e2457fa8314e.jpg,5
oregon_wildlife/nutria/a7465267a7536be3cf.jpg,4
oregon_wildlife/deer/35c46c5edba1b52165.jpg,3
oregon_wildlife/bald_eagle/78a7a59ce22eb27c93.jpg,0
oregon_wildlife/deer/396ee32cffb0be3e50.jpg,3
oregon_wildlife/raccoon/e199e1463cf0d8245c.jpg,5
oregon_wildlife/raven/02b2464d61cec045e0.jpg,6
oregon_wildlife/red_fox/f4231e80ef418b754f.jpg,7
oregon_wildlife/deer/07ed2fb6c647291018.jpg,3
oregon_wildlife/red_fox/f4c938261929bcc12e.jpg,7
oregon_wildlife/red_fox/264e85b97196ddc7fb.jpg,7
oregon_wildlife/virginia_opossum/5dd26b020f7827218f.jpg,9
oregon_wildlife/raven/5125cf2eab518cda0a.jpg,6
oregon_wildlife/nutria/3734465bcc5b9bd6ff.png,4
oregon_wildlife/black_bear/38ec1b997c6a02e52f.jpg,1
oregon_wildlife/raccoon/78d87e5cccfdef7ab4.jpg,5
oregon_wildlife/red_fox/8278b1f037c43136f8.jpg,7
oregon_wildlife/raccoon/a5f4781d6684f3f864.jpg,5
oregon_wildlife/sea_lions/3a697f6c7d53066c37.jpg,8
oregon_wildlife/nutria/5a80bb746789e8c82a.jpg,4
oregon_wildlife/black_bear/4a4e5eeef37b63a275.jpg,1
oregon_wildlife/cougar/bde71fbaa78e187b85.jpg,2
oregon_wildlife/red_fox/8217f7d047c8191765.jpg,7
oregon_wildlife/virginia_opossum/1ebe6437f6869e8426.jpg,9
oregon_wildlife/black_bear/bf54a483fe72ecd802.jpg,1
oregon_wildlife/virginia_opossum/1c96f97e1baa3992f9.jpg,9
oregon_wildlife/sea_lions/70311be3c078d34346.jpg,8
oregon_wildlife/deer/63367364d7904f198f.jpg,3
oregon_wildlife/raven/57144c105164e24374.jpg,6
oregon_wildlife/virginia_opossum/f2129f024fd880ce74.jpg,9
oregon_wildlife/deer/509464df6eb04b2f93.jpg,3
oregon_wildlife/raven/f15e0efdadd9837089.jpg,6
oregon_wildlife/sea_lions/fbb1c0f52d99adeccc.jpg,8
oregon_wildlife/deer/a81e20e85e972be83d.jpg,3
oregon_wildlife/black_bear/7bb975ea907ffce621.jpg,1
oregon_wildlife/raccoon/5785bcd81d1820c5f2.jpg,5
oregon_wildlife/black_bear/bd70b4f39c9256b017.jpg,1
oregon_wildlife/virginia_opossum/ff9c3a9d46c14b51d7.JPG,9
oregon_wildlife/virginia_opossum/4e430d4f0627461831.jpg,9
oregon_wildlife/bald_eagle/7f2f4f5e36c9461275.jpg,0
oregon_wildlife/red_fox/a3f1b5c1054687e193.jpg,7
oregon_wildlife/virginia_opossum/b5eb559ac4b19291fe.jpg,9
oregon_wildlife/bald_eagle/34c35b173c6fb9f142.jpg,0
oregon_wildlife/cougar/39f548bb5a766aaf74.jpg,2
oregon_wildlife/cougar/3d9085369494201fe1.jpg,2
oregon_wildlife/cougar/872f064f9efdfbd07c.jpg,2
oregon_wildlife/red_fox/034aef985057b0588e.jpg,7
oregon_wildlife/sea_lions/34190e055043209a3a.jpg,8
oregon_wildlife/red_fox/ac8169462f789c3bba.png,7
oregon_wildlife/nutria/fb7e57e3e235b09044.jpg,4
oregon_wildlife/virginia_opossum/44a5783b43d9611813.jpg,9
oregon_wildlife/deer/f535a51f8b0fe85b89.jpg,3
oregon_wildlife/raven/dd300d624d057c9b6b.jpg,6
oregon_wildlife/sea_lions/db7b82101a1e96ee57.jpg,8
oregon_wildlife/deer/3cf52e0c5ee74bf496.jpg,3
oregon_wildlife/cougar/15f5fb2941f117ab35.png,2
oregon_wildlife/cougar/3a8fb595f44b822577.jpg,2
oregon_wildlife/red_fox/33c61257cef68c50ce.jpeg,7
oregon_wildlife/deer/9a8712be9709f3c806.jpg,3
oregon_wildlife/black_bear/b191cbb3192150185e.jpg,1
oregon_wildlife/cougar/5cfc0f4bb541500fa6.jpg,2
oregon_wildlife/nutria/da8ae6ed5c195bb75c.jpg,4
oregon_wildlife/cougar/c9b3ee6a3bedf3b8ce.jpeg,2
oregon_wildlife/raccoon/1029056cc383531a01.jpg,5
oregon_wildlife/sea_lions/170493ffb774f2411e.jpg,8
oregon_wildlife/deer/d7f76efbbe29d9b912.jpg,3
oregon_wildlife/nutria/ff5c8391a2edae1991.jpg,4
oregon_wildlife/raven/de609d995b0cfc775e.jpg,6
oregon_wildlife/red_fox/6c61426fc527bd6d71.jpg,7
oregon_wildlife/black_bear/659759002b5e1c9d8c.jpg,1
oregon_wildlife/virginia_opossum/88661acded4c41168c.jpg,9
oregon_wildlife/deer/feb5912a5cf5401125.jpg,3
oregon_wildlife/raccoon/746e3f19f864b25f81.jpg,5
oregon_wildlife/cougar/dceec68191d5047c4c.jpeg,2
oregon_wildlife/bald_eagle/45babc24954d8f7dbd.jpg,0
oregon_wildlife/bald_eagle/c8898c2a9fdd7c2e13.jpg,0
oregon_wildlife/raven/8d68cdf081576f859c.jpg,6
oregon_wildlife/virginia_opossum/b37fda033604f10bac.jpg,9
oregon_wildlife/nutria/76a1f164af23152d90.jpg,4
oregon_wildlife/virginia_opossum/3be35753118d189c4c.jpg,9
oregon_wildlife/cougar/fca4e5893f3cd72f97.jpeg,2
oregon_wildlife/red_fox/5351be7acc8b0e2852.jpg,7
oregon_wildlife/sea_lions/4ef36e771f6d7ec449.jpg,8
oregon_wildlife/red_fox/97daa4c18a6a5a06b1.jpg,7
oregon_wildlife/bald_eagle/316b73c21de2fa0591.jpg,0
oregon_wildlife/raccoon/21d953b2990cb8fe18.jpg,5
oregon_wildlife/black_bear/4ca16f7acaa8239c70.JPG,1
oregon_wildlife/bald_eagle/bd8a44ee6b3c49eaf6.jpg,0
oregon_wildlife/sea_lions/a5f5d7dba81a6e8dcb.jpg,8
oregon_wildlife/cougar/d4d9d145878e4f1fa5.jpg,2
oregon_wildlife/red_fox/0f77da92664abb338d.JPG,7
oregon_wildlife/raven/018472859e5005d99d.jpg,6
oregon_wildlife/virginia_opossum/0c3e460247dc102883.jpg,9
oregon_wildlife/deer/2a8c5d11074720b8a9.jpg,3
oregon_wildlife/virginia_opossum/2eefe4d5a785462ed3.jpg,9
oregon_wildlife/nutria/d1e9406070aa50a399.jpg,4
oregon_wildlife/cougar/c8ca95cf1e8d883d22.jpg,2
oregon_wildlife/virginia_opossum/9b861ed74022bf0386.jpg,9
oregon_wildlife/black_bear/54d8b62f19eaf4adc0.jpg,1
oregon_wildlife/bald_eagle/05ed9e5a7ece9bb761.jpg,0
oregon_wildlife/cougar/3de21261de4e7f2fcc.jpg,2
oregon_wildlife/sea_lions/c7f78fa3b0a930a32b.jpg,8
oregon_wildlife/deer/b1053c6f14c769fa11.jpeg,3
oregon_wildlife/bald_eagle/6a9aacb10c67b35a9e.jpg,0
oregon_wildlife/virginia_opossum/54c284f26384aa0685.jpg,9
oregon_wildlife/raccoon/d0c15292fa6ce28409.jpg,5
oregon_wildlife/black_bear/f05ef5c51b83d77099.jpg,1
oregon_wildlife/cougar/5784502c65876be974.jpg,2
oregon_wildlife/sea_lions/ae35c1dc5d30fc88ec.jpg,8
oregon_wildlife/raccoon/68062ab3f85e611eb2.jpg,5
oregon_wildlife/cougar/644ceaaebc48d4e904.jpg,2
oregon_wildlife/virginia_opossum/af71f1bee401c1f417.jpg,9
oregon_wildlife/raven/ddb9322c0a6398b9df.jpg,6
oregon_wildlife/virginia_opossum/c8487b9f75784d8cb7.JPG,9
oregon_wildlife/bald_eagle/427985d25d2f328a87.jpg,0
oregon_wildlife/deer/bf7822ae37d27dadaf.jpeg,3
oregon_wildlife/virginia_opossum/d8e76b16b84d5f839d.jpg,9
oregon_wildlife/red_fox/d295dc8938a89bbfe5.jpg,7
oregon_wildlife/deer/ad9d4f1eeea9ff56c6.jpg,3
oregon_wildlife/deer/aa8f24420dfcb6665a.jpg,3
oregon_wildlife/raven/c4e5c09a748d6209ef.jpg,6
oregon_wildlife/nutria/0ca9e1cdcbe7dc3e1d.jpg,4
oregon_wildlife/raven/f60b766aea90c71611.jpg,6
oregon_wildlife/deer/26cf05443dc42ceba3.jpg,3
oregon_wildlife/raven/b30afcc7e7c8c96cfe.jpg,6
oregon_wildlife/virginia_opossum/82e3f0d4ee4a595d5e.jpg,9
oregon_wildlife/red_fox/3395235845e8f6d5cb.png,7
oregon_wildlife/deer/adefc93a8b4d6d0de9.jpg,3
oregon_wildlife/bald_eagle/24eee320caa5779680.jpg,0
oregon_wildlife/raven/0636e26ef13128bdf1.jpg,6
oregon_wildlife/deer/9a51c3576f5053a93d.jpg,3
oregon_wildlife/virginia_opossum/65d57f564bacbf8a1f.jpg,9
oregon_wildlife/sea_lions/68217223260a470a5d.jpg,8
oregon_wildlife/deer/4e845ce9be003a3e6c.jpg,3
oregon_wildlife/virginia_opossum/d8568d17bd891cfab0.jpg,9
oregon_wildlife/red_fox/88df49887bac74f1ed.jpg,7
oregon_wildlife/virginia_opossum/e3cfe73e0e6829ab1d.jpg,9
oregon_wildlife/nutria/9d6087208208b8bc68.jpg,4
oregon_wildlife/red_fox/b411fc4e6e9c5f8d4f.jpg,7
oregon_wildlife/sea_lions/1311e2b1d7ef94df37.jpg,8
oregon_wildlife/raccoon/a2bfa91c23e5630c89.jpg,5
oregon_wildlife/virginia_opossum/23337899ec0c94ce2a.jpg,9
oregon_wildlife/raven/4c3ae42401aa8b4957.jpg,6
oregon_wildlife/black_bear/f539a411ff590bc30d.jpg,1
oregon_wildlife/sea_lions/517a9a3115fb7b1dd9.png,8
oregon_wildlife/sea_lions/1bbff50d0561d0bde9.jpg,8
oregon_wildlife/raven/728d77897df9a82372.jpg,6
oregon_wildlife/black_bear/a2efe1fd1e98378ddc.jpg,1
oregon_wildlife/virginia_opossum/322ead3254ef8c2da3.jpg,9
oregon_wildlife/cougar/1defedddfbd670396c.jpg,2
oregon_wildlife/black_bear/713053e3f103c907a5.jpg,1
oregon_wildlife/virginia_opossum/093f8160f85ef9e370.jpg,9
oregon_wildlife/sea_lions/7731705d90ce475758.jpg,8
oregon_wildlife/nutria/97e4d4ed864d252527.jpg,4
oregon_wildlife/cougar/2019aaece3e7b4f070.jpg,2
oregon_wildlife/raccoon/535f13147558cb43ef.jpg,5
oregon_wildlife/bald_eagle/3e9a085b80f45e5728.png,0
oregon_wildlife/virginia_opossum/2cbb4c92feff503fcc.jpg,9
oregon_wildlife/red_fox/bc03d3fb60a94138d7.jpg,7
oregon_wildlife/raccoon/797a85bb3676c5b21d.jpg,5
oregon_wildlife/nutria/df3d4afbde1e4096ab.jpg,4
oregon_wildlife/sea_lions/ecf62d76109ee17502.jpg,8
oregon_wildlife/virginia_opossum/f887bed19b78cc4cd5.jpg,9
oregon_wildlife/deer/46f761ce2401a0ee5d.jpg,3
oregon_wildlife/black_bear/26ee65a85c4fd5a78e.jpg,1
oregon_wildlife/deer/fd8a1a3c34364856ae.jpg,3
oregon_wildlife/raven/88e5497213e9c56390.jpg,6
oregon_wildlife/raccoon/44266b39af34268208.jpg,5
oregon_wildlife/black_bear/3e0a75586da72b149f.jpg,1
oregon_wildlife/red_fox/f6c33ca6268b5231d7.jpg,7
oregon_wildlife/cougar/eb454b2326aaa3425e.jpg,2
oregon_wildlife/bald_eagle/50e412d663bd2fd43f.jpg,0
oregon_wildlife/raven/120eb0af79290b58b2.jpg,6
oregon_wildlife/raccoon/d06d78eafbbe96cd16.jpg,5
oregon_wildlife/virginia_opossum/b220cfae289b1cbaad.jpg,9
oregon_wildlife/cougar/e50d708c30de7fd92c.jpg,2
oregon_wildlife/cougar/5be416dcb38ea7bd2c.jpg,2
oregon_wildlife/sea_lions/9954730abefcbb246d.jpg,8
oregon_wildlife/nutria/3ee9f9d89ac68a407e.jpg,4
oregon_wildlife/raven/26504fc2dff58bf4f7.jpg,6
oregon_wildlife/raccoon/0a624aa01ba7b3b034.jpg,5
oregon_wildlife/nutria/d77f0b13c5bd1af527.jpg,4
oregon_wildlife/sea_lions/442fff85141f21d2ee.jpg,8
oregon_wildlife/raven/3ce5c6116babdd774a.jpg,6
oregon_wildlife/red_fox/5e3d4efb0615d2a512.jpg,7
oregon_wildlife/raccoon/2ac7ff4c1006571470.jpg,5
oregon_wildlife/raccoon/9947a3458f96bdd58a.jpg,5
oregon_wildlife/raccoon/1693454abe433083cb.jpg,5
oregon_wildlife/nutria/3b8ae00937cb3fe3af.jpg,4
oregon_wildlife/bald_eagle/e2b1fe9716bef8451c.jpg,0
oregon_wildlife/black_bear/648a075724374490e8.jpg,1
oregon_wildlife/nutria/36576ef24fc275da5b.jpg,4
oregon_wildlife/cougar/41393aea25949096df.jpg,2
oregon_wildlife/virginia_opossum/d016b3b36d956b8ef5.jpg,9
oregon_wildlife/black_bear/2a1eca4f120510c9f9.jpg,1
oregon_wildlife/raven/2d16cf18efcdda77a9.jpg,6
oregon_wildlife/black_bear/276053aeb34034dbd6.jpg,1
oregon_wildlife/red_fox/f8d5495c95b3497934.jpg,7
oregon_wildlife/bald_eagle/64a90a8aa775ae42c8.jpg,0
oregon_wildlife/deer/99168f335f1941aec3.jpg,3
oregon_wildlife/red_fox/cdc3ac8afbfc6c41a4.jpg,7
oregon_wildlife/virginia_opossum/cd2d2bd738ee666519.jpg,9
oregon_wildlife/raccoon/72073a9fceeb0bb10d.jpg,5
oregon_wildlife/virginia_opossum/215dc7e14f0f806c96.jpg,9
oregon_wildlife/black_bear/d837103a5dc7ccb10b.jpeg,1
oregon_wildlife/virginia_opossum/276ec250cfa7a428f5.jpg,9
oregon_wildlife/sea_lions/8c5b556146927e9951.jpg,8
oregon_wildlife/raven/1e5dba34c9a351201a.jpg,6
oregon_wildlife/red_fox/6cc7f38f86d1b46b9f.jpg,7
oregon_wildlife/cougar/ba44c05091390b2e80.jpg,2
oregon_wildlife/raccoon/68fa6c635a62eda1e7.jpg,5
oregon_wildlife/black_bear/01e2c9b7a851e98f98.jpg,1
oregon_wildlife/virginia_opossum/54eb14ee8abc04fcaa.jpg,9
oregon_wildlife/red_fox/f9949c9e3e7e3292c7.jpg,7
oregon_wildlife/nutria/5bb4b9254a955e1621.jpg,4
oregon_wildlife/black_bear/2c7413b8f4558e655e.jpg,1
oregon_wildlife/sea_lions/75d1b7c2ed9bb092c9.jpg,8
oregon_wildlife/raven/129aa856ae56f5a563.jpg,6
oregon_wildlife/deer/4e20c5062ac69e2839.jpg,3
oregon_wildlife/sea_lions/0018ed14ec1148a369.jpg,8
oregon_wildlife/bald_eagle/9acb9249c825452e6e.jpg,0
oregon_wildlife/nutria/b5676442a704ba686a.jpg,4
oregon_wildlife/sea_lions/2f65efafc54d9bfc0b.jpg,8
oregon_wildlife/bald_eagle/aba19e3d8fe14a9035.jpg,0
oregon_wildlife/sea_lions/2d95fd9f0668789b4a.jpg,8
oregon_wildlife/virginia_opossum/1ea05649b6a19e9551.jpg,9
oregon_wildlife/raven/60bba2bcd887350f57.jpg,6
oregon_wildlife/bald_eagle/7f0b10352407970d9d.jpg,0
oregon_wildlife/virginia_opossum/aa810ba59012aca4ac.jpg,9
oregon_wildlife/virginia_opossum/e4b5ffe811f1c8a482.jpg,9
oregon_wildlife/deer/94ad74184899a88310.jpg,3
oregon_wildlife/black_bear/b61cae6945d363acd0.jpg,1
oregon_wildlife/red_fox/c1f851a5fc8c109990.jpg,7
oregon_wildlife/nutria/a89f60a82ba265a45d.jpg,4
oregon_wildlife/red_fox/1e4640fa7394ff9c17.jpg,7
oregon_wildlife/nutria/e79409e56d5124254d.jpg,4
oregon_wildlife/deer/deaf5de7427fa5370e.jpg,3
oregon_wildlife/sea_lions/33f4c0abc4fcab7c1b.jpg,8
oregon_wildlife/red_fox/2c811ed4445e97110d.jpg,7
oregon_wildlife/sea_lions/8dd01de33b672561e7.jpg,8
oregon_wildlife/black_bear/732518cd304fd95313.jpg,1
oregon_wildlife/red_fox/7c170d234de6a78aee.jpg,7
oregon_wildlife/deer/205d06bbe716c4fb5a.jpg,3
oregon_wildlife/deer/6a556c92ff70a1fe11.jpg,3
oregon_wildlife/cougar/ba5787f1b2afd32248.jpg,2
oregon_wildlife/black_bear/911c9c37d05df609b8.jpg,1
oregon_wildlife/red_fox/b142afc18baf852c6b.jpg,7
oregon_wildlife/cougar/751b74263713a50674.jpg,2
oregon_wildlife/virginia_opossum/16012f76ae5475b15c.jpg,9
oregon_wildlife/raven/5d2891320fda83ff58.jpg,6
oregon_wildlife/black_bear/1f5529b33ae7188a4f.JPG,1
oregon_wildlife/virginia_opossum/fb7585ce8cf6f7115c.jpg,9
oregon_wildlife/raven/3d0a4b7ae4a90d0f19.jpg,6
oregon_wildlife/deer/41524d9aa6a026efed.jpg,3
oregon_wildlife/bald_eagle/bf7613e8ea3cf84438.jpg,0
oregon_wildlife/red_fox/f7c16dde1e65c198ea.jpg,7
oregon_wildlife/nutria/efd6f3aa024caa17ab.jpg,4
oregon_wildlife/sea_lions/845deb4c6db7d57b6e.jpg,8
oregon_wildlife/cougar/eebe30a8b20e78165b.jpg,2
oregon_wildlife/sea_lions/4783f40855ca82b596.jpg,8
oregon_wildlife/virginia_opossum/6aead6e0257235e1be.jpg,9
oregon_wildlife/black_bear/e21eb3ef7a982560f4.jpg,1
oregon_wildlife/nutria/89eae5533786bbc277.jpg,4
oregon_wildlife/virginia_opossum/6ca6de3e41b2a3ba21.jpg,9
oregon_wildlife/raven/31014b66645fb33035.jpg,6
oregon_wildlife/nutria/dffd8ba6bc1085d036.jpg,4
oregon_wildlife/deer/93cab14a036e39b6ed.png,3
oregon_wildlife/raccoon/07e0eb894912aff5f2.jpg,5
oregon_wildlife/bald_eagle/ca9396b70044faa488.jpeg,0
oregon_wildlife/nutria/fafe1ea7071911bf25.jpg,4
oregon_wildlife/raccoon/b1b4b6ab477bd2c159.jpg,5
oregon_wildlife/bald_eagle/f12ece291338beff55.jpg,0
oregon_wildlife/red_fox/213f5692c5d4903a71.jpg,7
oregon_wildlife/nutria/50f172daadaa95a073.jpg,4
oregon_wildlife/deer/93186fb35a5243e8c4.jpg,3
oregon_wildlife/nutria/1a96387beff795f1a2.jpg,4
oregon_wildlife/sea_lions/65f25c7a9a580ef1a3.jpg,8
oregon_wildlife/nutria/341aa8bbb735ea9ebf.jpg,4
oregon_wildlife/virginia_opossum/e4cfc0f60e5da9f579.jpg,9
oregon_wildlife/bald_eagle/92a639a5312bbc515f.jpg,0
oregon_wildlife/bald_eagle/540d69d1daeca035cc.jpg,0
oregon_wildlife/black_bear/918e880586fb225c3c.jpg,1
oregon_wildlife/red_fox/f41e41593349d5ea61.jpg,7
oregon_wildlife/cougar/b3faf4417c7e31ed0d.JPG,2
oregon_wildlife/sea_lions/5551b53efb8fe60cd8.jpg,8
oregon_wildlife/nutria/8a8ff402db13c96017.png,4
oregon_wildlife/black_bear/50002f3306c3dd375d.JPG,1
oregon_wildlife/sea_lions/b45039a4a244089127.jpg,8
oregon_wildlife/deer/308958f9b86fc72bbe.jpg,3
oregon_wildlife/black_bear/bbe1b72860aae3d1c4.JPG,1
oregon_wildlife/deer/a32392e3abc7573fa5.jpg,3
oregon_wildlife/black_bear/169b5c7b1ab4f9d1cc.JPG,1
oregon_wildlife/raccoon/ccec3acefd2159409c.jpg,5
oregon_wildlife/sea_lions/429a39d593839fa121.jpg,8
oregon_wildlife/sea_lions/dc3d839bd9dcb943d3.jpg,8
oregon_wildlife/raven/289b739fb65de97180.png,6
oregon_wildlife/nutria/d633ba9d63fda122fb.jpg,4
oregon_wildlife/sea_lions/fc780300ea155acd2d.jpg,8
oregon_wildlife/deer/b1d6f4921fd518c83a.jpg,3
oregon_wildlife/virginia_opossum/8d3d5cc079893a0918.jpeg,9
oregon_wildlife/red_fox/6e159cfad2588ae68f.jpg,7
oregon_wildlife/virginia_opossum/a509033135b5afe6c7.jpg,9
oregon_wildlife/raccoon/e1a1207a25108dc458.jpg,5
oregon_wildlife/cougar/6f8edf0037987b0a5d.jpg,2
oregon_wildlife/nutria/e0db645d49579ccd7e.jpg,4
oregon_wildlife/nutria/3cdb932b48ccd4f5bc.jpg,4
oregon_wildlife/red_fox/57389a687786274de2.jpg,7
oregon_wildlife/cougar/fc289bfddf6ff6da21.jpg,2
oregon_wildlife/raven/03d8f95dd47dbce24b.jpg,6
